firmid,cdid,id,price,const,hpwt,air,mpg,space,share,outshr
19,15,3326,4.5994,1,0.32021,0,4.7,0.85083,0.00035347,0.87986
19,15,3327,5.2881,1,0.30303,0,2.7,1.0191,0.0014688,0.87986
19,15,3328,6.1106,1,0.38398,0,2.6,0.99152,0.00060586,0.87986
19,15,3329,6.6868,1,0.32362,0,2.6,1.0855,0.00040238,0.87986
19,15,3330,6.0195,1,0.37623,0,1.8,1.1556,0.0048727,0.87986
19,15,3332,6.5892,1,0.36697,0,2.4,1.2069,0.00049376,0.87986
19,15,3334,7.7026,1,0.34175,0,2.4,1.3049,0.0041106,0.87986
19,15,3338,8.0836,1,0.36222,0,1.8,1.3672,0.0022608,0.87986
19,15,3340,8.8662,1,0.40868,0,1.8,1.4389,0.0012728,0.87986
19,15,3342,8.8467,1,0.37271,0,1.8,1.6,0.002779,0.87986
16,15,3345,8.6515,1,0.37515,0,2.3,1.2316,0.00098897,0.87986
16,15,3347,8.2286,1,0.37887,0,2.3,1.2127,0.00057606,0.87986
16,15,3348,8.3866,1,0.37218,0,2.3,1.2321,0.00080284,0.87986
16,15,3349,11.956,1,0.54201,0,2,1.2683,0.00064904,0.87986
16,15,3350,12.991,1,0.3475,1,1.6,1.5337,0.0012323,0.87986
16,15,3351,5.6032,1,0.3457,0,3.1,1.0674,0.0008627,0.87986
16,15,3353,9.1162,1,0.34578,0,2.4,1.1279,0.00026671,0.87986
16,15,3354,5.5548,1,0.44158,0,2.1,1.0844,0.00080799,0.87986
16,15,3355,6.119,1,0.28894,0,2.8,1.1659,0.00064631,0.87986
16,15,3356,6.5418,1,0.40117,0,2.6,1.208,0.0013146,0.87986
16,15,3358,11.677,1,0.51418,0,1.9,1.1483,6.09E-05,0.87986
16,15,3359,7.9043,1,0.37917,0,2.3,1.2127,0.00055996,0.87986
16,15,3360,8.3206,1,0.38209,0,2.3,1.2799,0.00062549,0.87986
16,15,3361,8.0976,1,0.37232,0,2.3,1.2321,0.00056089,0.87986
16,15,3362,8.7351,1,0.36537,0,1.6,1.5263,0.00039475,0.87986
18,15,3363,5.4154,1,0.38929,0,2.5,1.0801,0.0047558,0.87986
18,15,3367,6.224,1,0.38132,0,2.5,1.1223,0.00020266,0.87986
18,15,3368,6.5539,1,0.36942,0,2.5,1.1664,0.0031783,0.87986
18,15,3369,6.3987,1,0.33951,0,2.3,1.2376,0.0017841,0.87986
18,15,3372,8.2472,1,0.30178,0,2.1,1.3951,0.0020915,0.87986
18,15,3374,9.8597,1,0.37746,0,1.6,1.636,0.0018352,0.87986
18,15,3376,9.5251,1,0.41337,0,1.9,1.4049,0.0017772,0.87986
18,15,3378,17.702,1,0.3849,1,1.6,1.7104,0.0013295,0.87986
18,15,3379,20.817,1,0.38728,1,1.6,1.4379,0.00022443,0.87986
18,15,3380,20.979,1,0.36939,1,1.6,1.4772,0.00031291,0.87986
18,15,3381,5.3439,1,0.35354,0,2.5,1.0801,0.00097075,0.87986
18,15,3385,7.2184,1,0.40816,0,2.5,1.1684,0.00082636,0.87986
18,15,3386,7.3829,1,0.31206,0,2.3,1.2376,0.00017397,0.87986
18,15,3389,9.8978,1,0.41026,0,1.9,1.4049,0.0013478,0.87986
18,15,3391,8.3606,1,0.3046,0,2.1,1.3951,0.00099306,0.87986
18,15,3394,11.436,1,0.38283,0,1.6,1.6585,0.0015284,0.87986
19,15,3396,6.9963,1,0.36897,0,1.8,1.1453,0.00056049,0.87986
19,15,3398,9.2574,1,0.34024,0,1.9,1.432,0.0024588,0.87986
19,15,3400,7.8987,1,0.36624,0,2.4,1.1875,0.0013883,0.87986
19,15,3402,8.8262,1,0.33479,0,2.3,1.3094,0.0037711,0.87986
19,15,3406,9.8476,1,0.31294,0,1.7,1.6641,0.0021268,0.87986
19,15,3409,13.629,1,0.37913,1,1.9,1.4023,0.0013839,0.87986
19,15,3410,15.612,1,0.36335,1,1.7,1.4708,0.0003628,0.87986
16,15,3414,5.5548,1,0.29439,0,2.8,1.0844,0.00095526,0.87986
16,15,3415,6.119,1,0.45598,0,2.1,1.1659,0.00059709,0.87986
16,15,3416,6.5418,1,0.40117,0,2.6,1.208,0.0015695,0.87986
16,15,3418,8.2519,1,0.3818,0,2.3,1.2689,0.00040645,0.87986
16,15,3419,8.7351,1,0.36589,0,1.6,1.5263,0.00019927,0.87986
19,15,3420,5.2928,1,0.31205,0,2.8,1.0185,0.0002535,0.87986
19,15,3421,6.5009,1,0.63238,0,1.8,1.2067,0.0013208,0.87986
19,15,3423,7.4303,1,0.36421,0,2.4,1.1875,0.001371,0.87986
19,15,3425,8.4377,1,0.33141,0,2.3,1.3594,0.0018735,0.87986
19,15,3429,7.895,1,0.36933,0,2.5,1.1072,0.0010209,0.87986
19,15,3430,8.066,1,0.46028,0,1.8,1.3749,0.0011323,0.87986
19,15,3432,8.8745,1,0.34193,0,1.9,1.4334,0.00059884,0.87986
19,15,3434,8.8931,1,0.34035,0,1.9,1.4597,0.0006461,0.87986
19,15,3436,9.6608,1,0.37175,0,1.8,1.5979,0.00078059,0.87986
20,15,3439,15.335,1,0.54552,1,1.9,1.1214,5.09E-05,0.87986
7,15,3441,16.459,1,0.38678,1,1.9,1.3759,0.00044928,0.87986
7,15,3443,12.965,1,0.43646,1,2.4,1.1691,0.00019616,0.87986
8,15,3444,15.73,1,0.41224,1,2.3,1.1457,0.00026127,0.87986
8,15,3445,19.614,1,0.42234,1,2.1,1.1457,0.0003484,0.87986
8,15,3446,22.83,1,0.39607,1,2,1.2644,0.00020065,0.87986
8,15,3449,34.275,1,0.51926,1,1.7,1.3996,0.00011234,0.87986
8,15,3450,38.397,1,0.53846,1,1.7,1.3159,5.00E-05,0.87986
3,15,3451,6.7797,1,0.39195,0,3,1.0458,0.0017542,0.87986
3,15,3454,6.0214,1,0.35821,0,3.8,0.92399,0.00059758,0.87986
3,15,3455,8.2203,1,0.38932,0,2.7,1.1436,0.0030286,0.87986
3,15,3456,9.6143,1,0.45496,0,2.5,1.1313,0.00085846,0.87986
13,15,3458,6.737,1,0.40352,0,2.4,1.0549,0.00014448,0.87986
13,15,3459,9.3383,1,0.32919,1,2.2,1.1254,0.00016022,0.87986
4,15,3460,6.2221,1,0.34961,0,3,1.0709,0.00072853,0.87986
4,15,3461,7.895,1,0.35593,0,2.6,1.1824,0.0010495,0.87986
9,15,3463,21.775,1,0.44944,1,1.9,1.1567,0.00025238,0.87986
9,15,3464,21.849,1,0.26667,1,3.1,1.1567,3.47E-05,0.87986
9,15,3465,29.684,1,0.34993,1,2.2,1.342,0.00021022,0.87986
9,15,3466,32.732,1,0.35294,1,2.2,1.3181,1.76E-05,0.87986
9,15,3467,32.723,1,0.328,1,2.2,1.342,3.52E-05,0.87986
9,15,3468,36.71,1,0.32626,1,2.2,1.4526,7.63E-05,0.87986
9,15,3469,47.584,1,0.47179,1,1.4,1.4921,8.87E-05,0.87986
9,15,3470,52.788,1,0.49529,1,1.4,1.4342,1.85E-05,0.87986
9,15,3471,39.712,1,0.41444,1,1.6,1.4526,0.00012305,0.87986
9,15,3472,40.725,1,0.42062,1,1.6,1.2852,0.00011879,0.87986
10,15,3473,5.0084,1,0.35714,0,3.7,1.013,0.00014771,0.87986
10,15,3474,6.4954,1,0.38095,0,2.5,1.093,0.00012324,0.87986
10,15,3475,7.8522,1,0.38161,0,2.5,1.1314,9.22E-05,0.87986
10,15,3476,11.142,1,0.34984,1,2.1,1.2213,0.00014432,0.87986
10,15,3477,11.737,1,0.51273,0,1.9,1.1483,5.47E-05,0.87986
2,15,3478,6.3652,1,0.35604,0,3.1,1.0546,0.0020262,0.87986
2,15,3480,7.6664,1,0.34363,0,3.1,1.0361,0.00056316,0.87986
2,15,3481,8.3169,1,0.41738,0,2.3,1.1375,0.00072801,0.87986
2,15,3482,8.3634,1,0.41312,0,2.8,1.1406,0.00074377,0.87986
2,15,3483,12.546,1,0.49673,1,1.9,1.2083,0.0011198,0.87986
2,15,3485,15.984,1,0.521,1,1.9,1.1591,0.00076205,0.87986
14,15,3486,11.059,1,0.32119,0,1.9,1.277,0.00017676,0.87986
12,15,3488,19.926,1,0.51476,1,2.2,1.1611,0.00018885,0.87986
12,15,3489,29.693,1,0.72479,1,1.7,1.0978,6.65E-05,0.87986
12,15,3490,46.468,1,0.85944,1,1.4,1.2703,2.92E-05,0.87986
24,15,3491,9.1961,1,0.35285,1,2.3,1.207,2.73E-05,0.87986
24,15,3492,8.6385,1,0.36694,0,2.3,1.1775,5.42E-05,0.87986
11,15,3493,11.31,1,0.42389,1,2.1,1.2475,0.00012834,0.87986
5,15,3494,4.6366,1,0.33659,0,2.6,0.99475,0.0020142,0.87986
1,15,3501,4.9703,1,0.31156,0,3.5,1.0093,0.0010043,0.87986
1,15,3504,6.448,1,0.33175,0,3,1.0797,0.0019035,0.87986
1,15,3505,7.8522,1,0.41339,0,2.4,1.1541,0.00090981,0.87986
1,15,3506,8.316,1,0.39367,0,2.9,1.1677,0.0014485,0.87986
1,15,3507,10.222,1,0.4766,0,2.6,1.0135,0.00036525,0.87986
1,15,3508,14.582,1,0.49824,1,2,1.2382,0.00051199,0.87986
7,15,3510,10.776,1,0.39929,0,2.4,1.0227,0.00014294,0.87986
7,15,3512,7.6162,1,0.37744,0,2.65,1.1246,0.00094715,0.87986
7,15,3513,9.2751,1,0.41265,0,2.4,1.0605,0.0001532,0.87986
7,15,3514,12.356,1,0.4312,1,2.2,1.2055,0.00015768,0.87986
6,15,3515,12.026,1,0.38053,1,2.3,1.2687,0.0004428,0.87986
6,15,3517,14.856,1,0.37768,1,2.3,1.2687,0.00010828,0.87986
6,15,3519,15.655,1,0.38618,1,2.2,1.2981,0.00036335,0.87986
6,15,3521,19.967,1,0.44489,1,1.8,1.2981,0.00011515,0.87986
15,16,3600,5.9717,1,0.27916,0,3.3,1.0439,0.00016399,0.87831
15,16,3601,5.4699,1,0.28098,0,3.3,1.0647,0.00055706,0.87831
15,16,3602,9.6852,1,0.33029,0,2.4,1.3079,9.31E-05,0.87831
19,16,3604,7.3659,1,0.36789,0,2.5,1.0869,0.00083713,0.87831
19,16,3606,8.5995,1,0.3645,0,2.3,1.2186,0.0012488,0.87831
19,16,3610,9.3321,1,0.3354,0,2.2,1.2802,0.0026905,0.87831
19,16,3614,9.7208,1,0.34386,0,1.8,1.4363,0.00087551,0.87831
19,16,3616,11.415,1,0.47619,1,1.9,1.4146,0.0014797,0.87831
19,16,3618,14.223,1,0.42998,1,1.9,1.4233,0.001207,0.87831
19,16,3619,18.094,1,0.4245,1,1.9,1.3422,0.00026031,0.87831
19,16,3620,11.978,1,0.3301,1,2.4,1.1251,0.00026191,0.87831
19,16,3622,24.412,1,0.37923,1,1.7,1.3343,0.00023637,0.87831
19,16,3623,17.946,1,0.38484,1,1.7,1.3982,0.0026286,0.87831
19,16,3624,22.127,1,0.38633,1,1.7,1.3419,0.00027119,0.87831
19,16,3625,5.0912,1,0.30671,0,4.4,0.85083,0.00068153,0.87831
19,16,3626,5.437,1,0.23832,0,4,1.0191,0.00083136,0.87831
19,16,3627,6.3212,1,0.36668,0,3.8,0.99152,0.0011107,0.87831
19,16,3628,6.7838,1,0.34212,0,3,1.0855,0.0019056,0.87831
19,16,3629,6.2847,1,0.36294,0,2.6,1.1378,0.0039908,0.87831
19,16,3631,8.1487,1,0.33836,0,2.3,1.3049,0.0045703,0.87831
19,16,3635,8.4717,1,0.4509,0,1.7,1.3672,0.0018239,0.87831
19,16,3637,9.344,1,0.44614,0,1.8,1.4389,0.0012433,0.87831
19,16,3639,9.3458,1,0.39604,0,1.8,1.6,0.0025272,0.87831
16,16,3642,9.1168,1,0.37905,0,2.4,1.2316,0.0010479,0.87831
16,16,3644,8.5748,1,0.38084,0,2.5,1.2127,0.00031026,0.87831
16,16,3645,8.8349,1,0.37293,0,2.5,1.2489,0.0007486,0.87831
16,16,3646,12.286,1,0.3168,0,2.3,1.2786,0.00064432,0.87831
16,16,3647,13.428,1,0.37433,1,1.6,1.5337,0.0011947,0.87831
16,16,3648,5.7573,1,0.34188,0,3.6,1.0789,0.0010432,0.87831
16,16,3650,9.0447,1,0.30716,0,2.4,1.1279,0.00039223,0.87831
16,16,3651,5.6651,1,0.44568,0,2.6,1.0844,0.0010911,0.87831
16,16,3652,6.1505,1,0.28894,0,3.1,1.1659,0.00056098,0.87831
16,16,3653,6.5502,1,0.40216,0,2.5,1.208,0.0012076,0.87831
16,16,3655,8.2719,1,0.37151,0,2.5,1.2127,0.00039974,0.87831
16,16,3656,8.354,1,0.37408,0,2.4,1.2799,0.00069666,0.87831
16,16,3657,8.5347,1,0.36604,0,2.5,1.2321,0.00053639,0.87831
16,16,3658,9.0757,1,0.36568,0,1.6,1.5263,0.00038731,0.87831
18,16,3659,5.9681,1,0.39073,0,2.7,1.0999,0.0044947,0.87831
18,16,3661,6.8504,1,0.35863,0,3.6,1.2034,0.0029659,0.87831
18,16,3662,6.5593,1,0.32093,0,2.3,1.239,0.0018742,0.87831
18,16,3665,9.3759,1,0.30577,0,2.3,1.332,0.0029443,0.87831
18,16,3669,8.7026,1,0.30096,0,2.1,1.3951,0.0002636,0.87831
18,16,3672,11.12,1,0.40377,0,1.8,1.6352,0.001499,0.87831
18,16,3674,10.055,1,0.38848,0,1.9,1.4049,0.0015726,0.87831
18,16,3676,18.945,1,0.37147,1,1.8,1.7104,0.0014883,0.87831
18,16,3677,20.437,1,0.40905,1,1.8,1.4379,0.00026576,0.87831
18,16,3678,22.405,1,0.39704,1,1.8,1.4772,0.00023055,0.87831
18,16,3679,5.6405,1,0.39889,0,3.2,1.0999,0.00073198,0.87831
18,16,3681,7.5137,1,0.35246,0,3.61,1.2034,0.00075436,0.87831
18,16,3682,7.6013,1,0.31161,0,2.3,1.239,0.00014134,0.87831
18,16,3685,10.421,1,0.38898,0,1.9,1.4049,0.0012771,0.87831
18,16,3687,10.32,1,0.46144,0,2.3,1.3282,0.0011019,0.87831
18,16,3689,8.8139,1,0.30024,0,2.1,1.3951,0.00011377,0.87831
18,16,3692,12.321,1,0.39288,0,1.8,1.6585,0.0013757,0.87831
19,16,3694,7.3312,1,0.35461,0,2.5,1.1453,0.00038124,0.87831
19,16,3696,9.9197,1,0.34035,0,1.8,1.432,0.0021451,0.87831
19,16,3698,8.6478,1,0.35938,0,2.3,1.1962,0.0012966,0.87831
19,16,3700,9.4471,1,0.33129,0,2.2,1.3226,0.0036872,0.87831
19,16,3704,11.642,1,0.39234,1,1.9,1.4132,0.0029198,0.87831
19,16,3706,14.589,1,0.42373,1,1.9,1.4023,0.0012223,0.87831
19,16,3707,17.717,1,0.42373,1,1.9,1.3285,0.00018733,0.87831
16,16,3711,5.6651,1,0.29712,0,2.8,1.0844,0.0012415,0.87831
16,16,3712,6.5502,1,0.40383,0,2.5,1.208,0.0014533,0.87831
16,16,3714,8.2354,1,0.37466,0,2.4,1.2689,0.0004374,0.87831
16,16,3715,9.0757,1,0.3662,0,1.6,1.5263,0.00019494,0.87831
19,16,3716,5.4462,1,0.30445,0,2.8,1.0185,0.00020484,0.87831
19,16,3717,6.8385,1,0.3525,0,2.7,1.1909,0.0011647,0.87831
19,16,3719,7.9827,1,0.3577,0,2.3,1.1804,0.0022939,0.87831
19,16,3721,8.8768,1,0.33022,0,2.2,1.3594,0.0022289,0.87831
19,16,3725,8.1651,1,0.36948,0,2.4,1.1072,0.00076375,0.87831
19,16,3726,8.7856,1,0.46408,0,1.7,1.3749,0.0010532,0.87831
19,16,3728,9.3513,1,0.34098,0,1.8,1.4334,0.00037277,0.87831
19,16,3730,9.3604,1,0.33909,0,1.8,1.4597,0.00042134,0.87831
19,16,3732,10.191,1,0.36486,0,1.8,1.5979,0.00069291,0.87831
3,16,3735,8.4836,1,0.50245,0,2.7,1.1054,0.00031077,0.87831
3,16,3736,17.608,1,0.50842,1,2,1.2936,0.00028009,0.87831
20,16,3737,15.055,1,0.54552,1,1.9,1.1214,9.17E-05,0.87831
7,16,3739,16.483,1,0.38678,1,1.9,1.3759,0.00032573,0.87831
7,16,3741,12.984,1,0.43646,1,2.5,1.1691,0.00013705,0.87831
8,16,3742,18.298,1,0.4373,1,2.1,1.1379,0.00069091,0.87831
8,16,3743,23.321,1,0.34337,1,2,1.2644,0.00027957,0.87831
8,16,3746,34.927,1,0.51412,1,1.7,1.3996,7.76E-05,0.87831
8,16,3748,38.289,1,0.53846,1,1.7,1.3159,3.33E-05,0.87831
3,16,3749,6.8422,1,0.36822,0,3,1.0458,0.0023781,0.87831
3,16,3753,8.4845,1,0.40479,0,2.7,1.1659,0.0038892,0.87831
3,16,3754,9.625,1,0.47972,0,2.5,1.1507,0.00089229,0.87831
21,16,3755,5.5155,1,0.31702,0,3,0.87101,0.0018874,0.87831
13,16,3756,6.6141,1,0.36213,0,3.8,0.98997,0.00029109,0.87831
13,16,3757,9.99,1,0.33161,1,3.8,1.1254,0.00014377,0.87831
4,16,3758,6.3823,1,0.38771,0,2.8,1.0997,0.0008277,0.87831
4,16,3759,7.9334,1,0.37959,0,2.6,1.1824,0.0010328,0.87831
9,16,3761,22.172,1,0.32574,1,1.9,1.1567,0.00024472,0.87831
9,16,3762,31.661,1,0.53718,1,1.8,1.2823,0.0003163,0.87831
9,16,3763,41.15,1,0.61818,1,1.4,1.4921,0.00018047,0.87831
9,16,3764,48.631,1,0.5503,1,1.4,1.2711,0.00011347,0.87831
10,16,3765,4.9808,1,0.35454,0,3.3,1.013,0.0001636,0.87831
10,16,3766,6.5684,1,0.37131,0,2.5,1.093,0.0001056,0.87831
10,16,3768,11.587,1,0.39286,1,2.1,1.2213,0.00016052,0.87831
10,16,3769,13.53,1,0.48937,1,1.9,1.157,6.47E-05,0.87831
2,16,3770,6.2947,1,0.3605,0,3.1,1.0565,0.0017757,0.87831
2,16,3772,7.6177,1,0.35585,0,3.1,1.0361,0.00052917,0.87831
2,16,3773,8.8038,1,0.43576,0,2.6,1.1306,0.00075776,0.87831
2,16,3776,8.3932,1,0.40348,0,2.2,1.1336,0.00051355,0.87831
2,16,3777,12.499,1,0.5111,1,1.9,1.2083,0.0012601,0.87831
2,16,3779,16.057,1,0.53945,1,1.8,1.1591,0.0005916,0.87831
14,16,3780,11.51,1,0.33276,0,2,1.277,0.00015977,0.87831
12,16,3782,20.94,1,0.51476,1,2.2,1.1536,0.00010604,0.87831
12,16,3783,29.151,1,0.72569,1,1.7,1.0978,5.01E-05,0.87831
12,16,3784,45.62,1,0.85944,1,1.4,1.2703,3.11E-05,0.87831
24,16,3785,9.3057,1,0.35285,1,2.3,1.207,3.08E-05,0.87831
11,16,3786,11.574,1,0.41841,1,2.1,1.2475,0.000155,0.87831
5,16,3787,4.552,1,0.33659,0,3,0.99475,0.0001785,0.87831
5,16,3788,6.7436,1,0.37701,0,2.6,1.1249,0.0005555,0.87831
5,16,3789,7.0182,1,0.35652,0,2.6,1.1353,0.00086543,0.87831
5,16,3790,7.6378,1,0.48246,0,2.5,1.1651,0.00026763,0.87831
1,16,3791,4.9708,1,0.3125,0,3.1,1.0093,0.00085958,0.87831
1,16,3794,6.5219,1,0.35905,0,3.1,1.071,0.0017003,0.87831
1,16,3795,8.3011,1,0.4451,0,2.7,1.1541,0.0011928,0.87831
1,16,3796,15.108,1,0.69252,1,1.9,1.2497,0.000378,0.87831
1,16,3797,8.5566,1,0.40843,0,2.8,1.1677,0.0016961,0.87831
1,16,3798,10.308,1,0.69924,0,2.6,1.0135,0.00032243,0.87831
1,16,3799,14.717,1,0.49587,1,2,1.2529,0.0004714,0.87831
7,16,3800,10.853,1,0.49689,0,2.4,0.97135,0.00015953,0.87831
7,16,3802,7.6369,1,0.3881,0,2.7,1.1246,0.0010462,0.87831
7,16,3803,9.1058,1,0.40522,0,2.4,1.0605,0.00012164,0.87831
7,16,3804,12.404,1,0.31943,1,1.9,1.2055,0.00013277,0.87831
6,16,3805,13.111,1,0.37288,1,2.1,1.2687,0.00060567,0.87831
6,16,3807,16.642,1,0.38934,1,2.3,1.2981,0.00052055,0.87831
6,16,3809,20.949,1,0.43734,1,1.8,1.2981,0.00011526,0.87831
23,16,3810,3.6405,1,0.30022,0,2.8,0.84373,0.00040187,0.87831
15,17,3900,5.6329,1,0.28042,0,3.3,1.0647,0.00027538,0.89381
15,17,3901,9.8151,1,0.33107,0,2.4,1.3079,4.65E-05,0.89381
19,17,3903,7.5343,1,0.37736,0,2.6,1.0869,0.00042416,0.89381
19,17,3905,8.728,1,0.36771,0,2.2,1.1995,0.00073612,0.89381
19,17,3907,9.6734,1,0.35727,0,2.2,1.2802,0.0016219,0.89381
19,17,3911,10.178,1,0.34418,0,1.9,1.4363,0.00070073,0.89381
19,17,3913,11.829,1,0.47755,1,1.9,1.4146,0.0015487,0.89381
19,17,3915,14.879,1,0.45886,1,1.9,1.4233,0.00090776,0.89381
19,17,3916,17.902,1,0.45181,1,1.9,1.3422,0.00017764,0.89381
19,17,3917,13.232,1,0.34562,1,2.5,1.1557,0.00013493,0.89381
19,17,3919,23.174,1,0.38012,1,1.7,1.3343,0.00023611,0.89381
19,17,3920,19.066,1,0.38576,1,1.7,1.4089,0.0022331,0.89381
19,17,3922,20.898,1,0.3869,1,1.7,1.3419,0.00023561,0.89381
19,17,3924,48.151,1,0.48655,1,1.9,1.3109,2.76E-05,0.89381
19,17,3925,5.4533,1,0.2963,0,4.4,0.89216,0.00066238,0.89381
19,17,3926,4.8371,1,0.30416,0,2.7,1.0191,0.0001862,0.89381
19,17,3927,6.7861,1,0.35194,0,3.7,1.0011,0.00084338,0.89381
19,17,3928,7.4912,1,0.32845,0,2.9,1.0693,0.001481,0.89381
19,17,3929,6.5572,1,0.3838,0,2.5,1.1556,0.0033693,0.89381
19,17,3931,7.7245,1,0.3613,0,2.5,1.2508,0.0023493,0.89381
19,17,3933,9.0361,1,0.36096,0,2.2,1.3049,0.0033633,0.89381
19,17,3937,8.7984,1,0.44089,0,1.7,1.3686,0.0012875,0.89381
19,17,3939,9.9525,1,0.44167,0,1.9,1.4389,0.0006977,0.89381
19,17,3941,9.6787,1,0.39886,0,1.8,1.6,0.0019462,0.89381
19,17,3944,24.647,1,0.74627,1,1.6,1.2531,0.00027915,0.89381
16,17,3945,9.4252,1,0.37568,0,2.3,1.2179,0.00060079,0.89381
16,17,3947,9.9428,1,0.37175,0,2.2,1.2666,0.00096354,0.89381
16,17,3948,8.6039,1,0.36729,0,2.4,1.2321,0.00033953,0.89381
16,17,3949,12.691,1,0.51418,0,1.8,1.1483,0.00012719,0.89381
16,17,3950,12.494,1,0.36271,0,2.2,1.273,0.00055396,0.89381
16,17,3951,13.79,1,0.37423,1,1.6,1.5337,0.00063946,0.89381
16,17,3952,6.4173,1,0.3443,0,3.2,1.0789,0.00087098,0.89381
16,17,3954,10.01,1,0.30471,0,2.4,1.1279,0.00032242,0.89381
16,17,3955,4.8407,1,0.42915,0,2.5,1.0902,0.00041401,0.89381
16,17,3956,6.1611,1,0.41921,0,2.5,1.1554,0.00019788,0.89381
16,17,3957,6.7386,1,0.40166,0,2.5,1.2145,0.0010869,0.89381
16,17,3959,6.6012,1,0.38893,0,2.5,1.1555,0.00084595,0.89381
16,17,3960,8.6259,1,0.37369,0,2.2,1.2425,0.00045845,0.89381
16,17,3961,8.7069,1,0.37394,0,2.3,1.2186,0.00036235,0.89381
16,17,3962,8.3398,1,0.36701,0,2.4,1.2321,0.00024606,0.89381
16,17,3963,9.3292,1,0.3926,0,1.6,1.5181,0.00038032,0.89381
18,17,3964,6.1813,1,0.40504,0,2.5,1.0999,0.0043058,0.89381
18,17,3967,7.2165,1,0.34195,0,2.2,1.2055,0.0024066,0.89381
18,17,3970,8.7394,1,0.75,0,1.8,1.239,0.0018941,0.89381
18,17,3971,10.533,1,0.31185,0,2.3,1.3301,0.0038955,0.89381
18,17,3975,12.201,1,0.40453,1,1.7,1.6352,0.0012953,0.89381
18,17,3977,11.419,1,0.38302,1,2,1.4369,0.0014554,0.89381
18,17,3979,19.849,1,0.37028,1,1.7,1.7104,0.0013828,0.89381
18,17,3980,21.317,1,0.40301,1,1.7,1.4379,0.00029761,0.89381
18,17,3981,23.241,1,0.39484,1,1.7,1.4772,0.00014166,0.89381
18,17,3982,5.7826,1,0.41228,0,2.5,1.0999,0.00075653,0.89381
18,17,3984,7.6725,1,0.33633,0,2.2,1.2089,0.00069356,0.89381
18,17,3985,11.967,1,0.38302,1,2.5,1.4277,0.0012151,0.89381
18,17,3987,10.775,1,0.45842,0,2.3,1.3516,0.001147,0.89381
18,17,3989,13.379,1,0.39536,1,1.7,1.6585,0.0012783,0.89381
19,17,3991,7.4815,1,0.37799,0,2.6,1.1453,0.00019343,0.89381
19,17,3993,10.158,1,0.33742,0,1.9,1.4409,0.0010182,0.89381
19,17,3995,8.5748,1,0.38446,0,2.2,1.1908,0.0011178,0.89381
19,17,3997,9.6303,1,0.33663,0,2.2,1.3049,0.0026843,0.89381
19,17,4001,12.006,1,0.46642,1,1.8,1.4198,0.001853,0.89381
19,17,4003,15.291,1,0.45358,1,1.8,1.4219,0.00079014,0.89381
19,17,4004,17.551,1,0.41766,1,1.8,1.3275,0.0001829,0.89381
16,17,4008,5.1048,1,0.42915,0,2.5,1.0902,0.00050985,0.89381
16,17,4009,6.8653,1,0.37817,0,2.5,1.1555,0.00083274,0.89381
16,17,4010,6.7386,1,0.40166,0,2.5,1.2145,0.0011624,0.89381
16,17,4012,8.5933,1,0.37466,0,2.3,1.2594,0.00039591,0.89381
16,17,4013,9.3292,1,0.389,0,1.6,1.4813,8.54E-05,0.89381
19,17,4014,5.3688,1,0.29913,0,2.7,1.0191,5.30E-05,0.89381
19,17,4015,7.0414,1,0.40575,0,2.6,1.1649,0.0008671,0.89381
19,17,4017,8.3618,1,0.38207,0,2.2,1.1981,0.0023176,0.89381
19,17,4019,9.2421,1,0.351,0,2.2,1.3594,0.001321,0.89381
19,17,4023,7.3055,1,0.38552,0,2.5,1.1226,0.00045904,0.89381
19,17,4024,9.1188,1,0.43478,0,1.7,1.3536,0.00080319,0.89381
19,17,4026,11.795,1,0.45235,1,1.7,1.4326,0.0011998,0.89381
19,17,4027,9.7438,1,0.33919,0,1.9,1.4597,6.17E-05,0.89381
19,17,4029,12.288,1,0.34072,1,1.6,1.7057,0.00015236,0.89381
3,17,4030,8.6787,1,0.48581,0,2.6,1.1054,0.00060091,0.89381
3,17,4031,17.833,1,0.49058,1,2,1.2936,0.00060042,0.89381
20,17,4032,11.312,1,0.52976,1,1.8,1.0946,3.14E-05,0.89381
20,17,4033,14.96,1,0.45133,0,2.3,1.082,3.73E-05,0.89381
7,17,4034,17.658,1,0.38678,1,1.9,1.3759,0.00021063,0.89381
7,17,4036,13.974,1,0.43646,1,2.5,1.1691,9.92E-05,0.89381
8,17,4037,19.379,1,0.4373,1,2.1,1.1379,0.00063383,0.89381
8,17,4038,24.938,1,0.3935,1,2,1.2644,0.00010321,0.89381
8,17,4039,29.577,1,0.56,1,2,1.2644,7.18E-05,0.89381
8,17,4040,37.39,1,0.5802,1,1.5,1.4034,0.00011005,0.89381
8,17,4041,41.342,1,0.53846,1,1.6,1.3159,2.13E-05,0.89381
3,17,4042,7.4428,1,0.38153,0,3,1.0428,0.002428,0.89381
3,17,4046,9.353,1,0.41159,0,2.5,1.1906,0.0036749,0.89381
3,17,4047,10.559,1,0.49887,0,2.5,1.1507,0.0007979,0.89381
21,17,4048,5.6734,1,0.31702,0,3,1.0159,0.0028929,0.89381
13,17,4049,6.566,1,0.36138,0,3.3,0.99949,0.00035446,0.89381
13,17,4050,12.886,1,0.31088,1,3.8,1.1254,8.00E-05,0.89381
4,17,4051,7.2174,1,0.38771,0,2.6,1.0485,0.00083635,0.89381
